execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,test_dir
2,mockito,MOCKITO-34b,34b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-34b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-34b
3,mockito,MOCKITO-34b,34b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-34b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-34b
4,mockito,MOCKITO-34b,34b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-34b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-34b
5,mockito,MOCKITO-34b,34b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-34b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-34b
6,mockito,MOCKITO-34b,34b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-34b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-34b
7,mockito,MOCKITO-34b,34b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-34b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-34b
8,mockito,MOCKITO-34b,34b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-34b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-34b
9,mockito,MOCKITO-34b,34b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-34b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-34b
10,mockito,MOCKITO-34b,34b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-34b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-34b
1,mockito,MOCKITO-3b,3b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-3b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-3b
2,mockito,MOCKITO-3b,3b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-3b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-3b
3,mockito,MOCKITO-3b,3b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-3b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-3b
4,mockito,MOCKITO-3b,3b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-3b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-3b
5,mockito,MOCKITO-3b,3b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-3b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-3b
6,mockito,MOCKITO-3b,3b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-3b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-3b
7,mockito,MOCKITO-3b,3b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-3b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-3b
8,mockito,MOCKITO-3b,3b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-3b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-3b
9,mockito,MOCKITO-3b,3b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-3b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-3b
10,mockito,MOCKITO-3b,3b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-3b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-3b
1,es,ES-24674,5.3.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.0,elasticsearch,JarFiles/resources/logs/ES/ES-24674/ES-24674.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24674
2,es,ES-24674,5.3.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.0,elasticsearch,JarFiles/resources/logs/ES/ES-24674/ES-24674.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24674
3,es,ES-24674,5.3.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.0,elasticsearch,JarFiles/resources/logs/ES/ES-24674/ES-24674.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24674
4,es,ES-24674,5.3.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.0,elasticsearch,JarFiles/resources/logs/ES/ES-24674/ES-24674.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24674
5,es,ES-24674,5.3.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.0,elasticsearch,JarFiles/resources/logs/ES/ES-24674/ES-24674.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24674
6,es,ES-24674,5.3.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.0,elasticsearch,JarFiles/resources/logs/ES/ES-24674/ES-24674.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24674
7,es,ES-24674,5.3.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.0,elasticsearch,JarFiles/resources/logs/ES/ES-24674/ES-24674.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24674
8,es,ES-24674,5.3.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.0,elasticsearch,JarFiles/resources/logs/ES/ES-24674/ES-24674.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24674
9,es,ES-24674,5.3.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.0,elasticsearch,JarFiles/resources/logs/ES/ES-24674/ES-24674.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24674
10,es,ES-24674,5.3.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.0,elasticsearch,JarFiles/resources/logs/ES/ES-24674/ES-24674.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24674
1,es,ES-23324,5.1.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.1.1,elasticsearch,JarFiles/resources/logs/ES/ES-23324/ES-23324.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-23324
2,es,ES-23324,5.1.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.1.1,elasticsearch,JarFiles/resources/logs/ES/ES-23324/ES-23324.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-23324
3,es,ES-23324,5.1.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.1.1,elasticsearch,JarFiles/resources/logs/ES/ES-23324/ES-23324.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-23324
4,es,ES-23324,5.1.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.1.1,elasticsearch,JarFiles/resources/logs/ES/ES-23324/ES-23324.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-23324
5,es,ES-23324,5.1.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.1.1,elasticsearch,JarFiles/resources/logs/ES/ES-23324/ES-23324.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-23324
6,es,ES-23324,5.1.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.1.1,elasticsearch,JarFiles/resources/logs/ES/ES-23324/ES-23324.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-23324
7,es,ES-23324,5.1.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.1.1,elasticsearch,JarFiles/resources/logs/ES/ES-23324/ES-23324.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-23324
8,es,ES-23324,5.1.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.1.1,elasticsearch,JarFiles/resources/logs/ES/ES-23324/ES-23324.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-23324
9,es,ES-23324,5.1.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.1.1,elasticsearch,JarFiles/resources/logs/ES/ES-23324/ES-23324.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-23324
10,es,ES-23324,5.1.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.1.1,elasticsearch,JarFiles/resources/logs/ES/ES-23324/ES-23324.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-23324
1,xwiki,XWIKI-13031,7.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13031/XWIKI-13031.log,yes,7.4.1,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13031
2,xwiki,XWIKI-13031,7.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13031/XWIKI-13031.log,yes,7.4.1,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13031
3,xwiki,XWIKI-13031,7.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13031/XWIKI-13031.log,yes,7.4.1,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13031
4,xwiki,XWIKI-13031,7.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13031/XWIKI-13031.log,yes,7.4.1,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13031
5,xwiki,XWIKI-13031,7.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13031/XWIKI-13031.log,yes,7.4.1,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13031
6,xwiki,XWIKI-13031,7.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13031/XWIKI-13031.log,yes,7.4.1,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13031
7,xwiki,XWIKI-13031,7.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13031/XWIKI-13031.log,yes,7.4.1,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13031
8,xwiki,XWIKI-13031,7.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13031/XWIKI-13031.log,yes,7.4.1,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13031
9,xwiki,XWIKI-13031,7.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13031/XWIKI-13031.log,yes,7.4.1,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13031
10,xwiki,XWIKI-13031,7.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13031/XWIKI-13031.log,yes,7.4.1,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13031
1,xwiki,XWIKI-13916,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13916/XWIKI-13916.log,yes,8.4.2,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13916
2,xwiki,XWIKI-13916,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13916/XWIKI-13916.log,yes,8.4.2,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13916
3,xwiki,XWIKI-13916,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13916/XWIKI-13916.log,yes,8.4.2,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13916
4,xwiki,XWIKI-13916,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13916/XWIKI-13916.log,yes,8.4.2,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13916
5,xwiki,XWIKI-13916,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13916/XWIKI-13916.log,yes,8.4.2,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13916
6,xwiki,XWIKI-13916,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13916/XWIKI-13916.log,yes,8.4.2,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13916
7,xwiki,XWIKI-13916,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13916/XWIKI-13916.log,yes,8.4.2,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13916
8,xwiki,XWIKI-13916,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13916/XWIKI-13916.log,yes,8.4.2,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13916
9,xwiki,XWIKI-13916,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13916/XWIKI-13916.log,yes,8.4.2,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13916
10,xwiki,XWIKI-13916,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13916/XWIKI-13916.log,yes,8.4.2,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13916
1,xwiki,XWIKI-12584,7.2-milestone-2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.2-milestone-2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-12584/XWIKI-12584.log,yes,7.2,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-12584
2,xwiki,XWIKI-12584,7.2-milestone-2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.2-milestone-2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-12584/XWIKI-12584.log,yes,7.2,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-12584
3,xwiki,XWIKI-12584,7.2-milestone-2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.2-milestone-2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-12584/XWIKI-12584.log,yes,7.2,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-12584
4,xwiki,XWIKI-12584,7.2-milestone-2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.2-milestone-2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-12584/XWIKI-12584.log,yes,7.2,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-12584
5,xwiki,XWIKI-12584,7.2-milestone-2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.2-milestone-2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-12584/XWIKI-12584.log,yes,7.2,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-12584
6,xwiki,XWIKI-12584,7.2-milestone-2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.2-milestone-2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-12584/XWIKI-12584.log,yes,7.2,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-12584
7,xwiki,XWIKI-12584,7.2-milestone-2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.2-milestone-2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-12584/XWIKI-12584.log,yes,7.2,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-12584
8,xwiki,XWIKI-12584,7.2-milestone-2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.2-milestone-2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-12584/XWIKI-12584.log,yes,7.2,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-12584
9,xwiki,XWIKI-12584,7.2-milestone-2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.2-milestone-2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-12584/XWIKI-12584.log,yes,7.2,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-12584
10,xwiki,XWIKI-12584,7.2-milestone-2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.2-milestone-2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-12584/XWIKI-12584.log,yes,7.2,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-12584
1,math,MATH-32b,32b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-32b,math3,JarFiles/resources/logs/MATH/MATH-32b/MATH-32b.log,yes,32f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-32b
2,math,MATH-32b,32b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-32b,math3,JarFiles/resources/logs/MATH/MATH-32b/MATH-32b.log,yes,32f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-32b
3,math,MATH-32b,32b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-32b,math3,JarFiles/resources/logs/MATH/MATH-32b/MATH-32b.log,yes,32f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-32b
4,math,MATH-32b,32b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-32b,math3,JarFiles/resources/logs/MATH/MATH-32b/MATH-32b.log,yes,32f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-32b
5,math,MATH-32b,32b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-32b,math3,JarFiles/resources/logs/MATH/MATH-32b/MATH-32b.log,yes,32f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-32b
6,math,MATH-32b,32b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-32b,math3,JarFiles/resources/logs/MATH/MATH-32b/MATH-32b.log,yes,32f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-32b
7,math,MATH-32b,32b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-32b,math3,JarFiles/resources/logs/MATH/MATH-32b/MATH-32b.log,yes,32f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-32b
8,math,MATH-32b,32b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-32b,math3,JarFiles/resources/logs/MATH/MATH-32b/MATH-32b.log,yes,32f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-32b
9,math,MATH-32b,32b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-32b,math3,JarFiles/resources/logs/MATH/MATH-32b/MATH-32b.log,yes,32f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-32b
10,math,MATH-32b,32b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-32b,math3,JarFiles/resources/logs/MATH/MATH-32b/MATH-32b.log,yes,32f,10,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-32b
1,math,MATH-89b,89b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-89b,math3,JarFiles/resources/logs/MATH/MATH-89b/MATH-89b.log,yes,89f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-89b
2,math,MATH-89b,89b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-89b,math3,JarFiles/resources/logs/MATH/MATH-89b/MATH-89b.log,yes,89f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-89b
3,math,MATH-89b,89b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-89b,math3,JarFiles/resources/logs/MATH/MATH-89b/MATH-89b.log,yes,89f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-89b
4,math,MATH-89b,89b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-89b,math3,JarFiles/resources/logs/MATH/MATH-89b/MATH-89b.log,yes,89f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-89b
5,math,MATH-89b,89b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-89b,math3,JarFiles/resources/logs/MATH/MATH-89b/MATH-89b.log,yes,89f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-89b
6,math,MATH-89b,89b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-89b,math3,JarFiles/resources/logs/MATH/MATH-89b/MATH-89b.log,yes,89f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-89b
7,math,MATH-89b,89b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-89b,math3,JarFiles/resources/logs/MATH/MATH-89b/MATH-89b.log,yes,89f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-89b
8,math,MATH-89b,89b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-89b,math3,JarFiles/resources/logs/MATH/MATH-89b/MATH-89b.log,yes,89f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-89b
9,math,MATH-89b,89b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-89b,math3,JarFiles/resources/logs/MATH/MATH-89b/MATH-89b.log,yes,89f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-89b
10,math,MATH-89b,89b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-89b,math3,JarFiles/resources/logs/MATH/MATH-89b/MATH-89b.log,yes,89f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-89b
1,mockito,MOCKITO-12b,12b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-12b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-12b
2,mockito,MOCKITO-12b,12b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-12b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-12b
3,mockito,MOCKITO-12b,12b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-12b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-12b
4,mockito,MOCKITO-12b,12b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-12b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-12b
5,mockito,MOCKITO-12b,12b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-12b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-12b
6,mockito,MOCKITO-12b,12b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-12b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-12b
7,mockito,MOCKITO-12b,12b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-12b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-12b
8,mockito,MOCKITO-12b,12b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-12b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-12b
9,mockito,MOCKITO-12b,12b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-12b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-12b
10,mockito,MOCKITO-12b,12b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-12b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-12b/MOCKITO-12b.log,yes,12f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-12b
